Time(s),Altitude (m),X acceleration,Y acceleration,Z acceleration,Abs acceleration,Velocity y,Velocity x,Channel z,Velocity abs
76,8.01,9.37,5.28,2.52,11.04,2.38,0,0,0
76,2.75,9.35,5.25,2.61,11.03,2.38,0,0,0
76,2.79,9.4,5.36,2.59,11.12,2.38,0,0,0
76,5,9.47,5.6,2.43,11.27,2.38,0,0,0
76,10.25,9.15,4.1,3.09,10.49,2.38,0,0,0
77,12.68,8.81,3.03,3.65,10,2.38,0,0,0
77,5.44,8.79,3.47,4.11,10.3,2.39,0,0,0
77,2.56,8.91,2.86,4.49,10.37,2.39,0,0,0
77,2.23,8.86,2.09,4.2,10.02,2.39,0,0,0
77,6.47,8.61,2.07,4.26,9.83,2.39,0,0,0
77,11.76,8.81,3.53,3.95,10.28,2.39,0,0,0
77,8.36,8.59,4.32,3.34,10.18,2.4,0,0,0
77,2.26,8.42,3.34,2.23,9.33,2.4,0,0,0
77,0.94,8.08,3.92,1.22,9.06,2.4,0,0,0
78,0.97,7.17,4.56,1.5,8.63,2.41,0,0,0
78,6.32,6.81,4.53,1.3,8.28,2.41,0,0,0
78,10.39,6.98,4.67,0.42,8.41,2.41,0,0,0
78,5.55,6.88,4.95,0.09,8.48,2.41,0,0,0
78,-0.17,10.83,4.67,1.44,11.88,2.41,0,0,0
78,-0.92,11.79,1.83,2.28,12.14,2.41,0,0,0
78,3.16,13.45,0.57,4.2,14.1,2.42,0,0,0
78,8.04,15.45,-3.25,2.85,16.04,2.42,0,0,0
79,7.14,16.03,-5.38,4.11,17.4,2.42,0,0,0
79,1.17,22.55,-10.05,-1.15,24.71,2.41,0,0,0
79,-1.25,18.55,-11.62,-1.99,21.98,2.39,0,0,0
79,3.39,16.28,-9.88,-1.7,19.11,2.39,0,0,0
79,7.36,12.79,-9.46,-1.72,16,2.38,0,0,0
79,5.79,9.4,-7.13,1.81,11.93,2.38,0,0,0
79,-0.42,6.78,-6.37,2.7,9.69,2.37,0,0,0
79,-1.44,-1.34,-3.36,8.84,9.55,2.37,0,0,0
79,-0.69,-3.22,-2.88,9.24,10.2,2.37,0,0,0
80,8.38,-3.49,-3.68,8.55,9.94,2.37,0,0,0
80,7.82,-1.93,-4.95,5.88,7.92,2.36,0,0,0
80,0.78,-0.73,-5.76,3.12,6.59,2.36,0,0,0
80,-1.26,0.24,-6.54,0.77,6.59,2.36,0,0,0
80,-1.24,0.93,-6.78,-0.13,6.84,2.35,0,0,0
80,4.04,1.2,-6.82,-0.51,6.95,2.34,0,0,0
80,8.46,1.27,-6.78,-0.57,6.92,2.33,0,0,0
80,2.73,1,-6.58,-0.38,6.67,2.33,0,0,0
80,-1.59,0.41,-6.52,-0.18,6.53,2.33,0,0,0
81,-1.49,-0.22,-6.43,0.18,6.44,2.32,0,0,0
81,6.95,-0.12,-6.5,0.13,6.5,2.32,0,0,0
81,7.31,0.17,-6.65,-0.27,6.66,2.32,0,0,0
81,3.68,0.37,-6.76,-0.53,6.79,2.31,0,0,0
81,-1.54,0.22,-6.85,-0.46,6.86,2.3,0,0,0
81,-1.25,0,-6.85,-0.35,6.85,2.29,0,0,0
81,5.61,0.12,-6.89,-0.49,6.91,2.29,0,0,0
81,7.8,0.05,-6.91,-0.51,6.93,2.29,0,0,0
82,5.49,0.05,-6.91,-0.51,6.93,2.28,0,0,0
82,0.34,0.07,-6.93,-0.55,6.95,2.27,0,0,0
82,-1.23,0.12,-6.91,-0.53,6.93,2.27,0,0,0
82,-1.14,0.1,-6.91,-0.53,6.93,2.27,0,0,0
82,7.75,0.07,-6.95,-0.55,6.98,2.27,0,0,0
82,7.57,0.07,-7,-0.57,7.02,2.26,0,0,0
82,1.76,0.07,-7.04,-0.6,7.07,2.25,0,0,0
82,-1.52,0.02,-7.13,-0.66,7.16,2.25,0,0,0
82,-1.35,0,-7.17,-0.71,7.21,2.25,0,0,0
83,7.85,0.05,-7.24,-0.8,7.28,2.25,0,0,0
83,7.98,0,-7.24,-0.77,7.28,2.25,0,0,0
83,3.31,0.05,-7.24,-0.8,7.28,2.24,0,0,0
83,-1.55,0.02,-7.24,-0.8,7.28,2.23,0,0,0
83,-1.24,0.05,-7.17,-0.73,7.21,2.22,0,0,0
83,6.43,0.07,-7.17,-0.73,7.21,2.22,0,0,0
83,7.77,-0.05,-7.15,-0.66,7.18,2.22,0,0,0
83,4.65,-0.02,-7.17,-0.71,7.21,2.22,0,0,0
84,-0.94,-0.1,-7.17,-0.71,7.21,2.21,0,0,0
84,-0.15,-0.05,-7.19,-0.71,7.23,2.21,0,0,0
84,5.51,-0.02,-7.24,-0.71,7.27,2.2,0,0,0
84,7.75,-0.07,-7.26,-0.71,7.29,2.2,0,0,0
84,4.62,-0.02,-7.26,-0.71,7.29,2.2,0,0,0
84,-1.21,0,-7.24,-0.68,7.27,2.2,0,0,0
84,-0.07,0.07,-7.19,-0.64,7.22,2.19,0,0,0
3,-0.62,7.16,2.18,4.57,2.24,5.54,0,0,0
84,7.84,0.07,-7.09,-0.62,7.11,2.17,4.57,2.24,5.53
85,5.69,0.12,-7.06,-0.62,7.09,2.17,4.57,2.24,5.53
85,0.09,0.12,-7.06,-0.62,7.09,2.17,4.57,2.24,5.53
85,-1.25,0.15,-7.02,-0.6,7.05,2.16,4.57,2.24,5.53
85,-1.31,0.12,-7.04,-0.62,7.07,2.15,4.57,2.24,5.52
85,7.48,0.07,-7.09,-0.66,7.12,2.15,4.57,2.24,5.52
85,7.62,0.07,-7.09,-0.66,7.12,2.15,4.57,2.24,5.52
85,2.14,0.05,-7.09,-0.66,7.12,2.15,4.57,2.24,5.52
85,-1,0.07,-7.04,-0.64,7.07,2.14,4.57,2.24,5.52
86,-1.22,0.05,-7.09,-0.68,7.12,2.13,4.57,2.24,5.52
86,7.93,-0.02,-7.17,-0.75,7.21,2.12,4.57,2.24,5.51
86,7.96,0,-7.13,-0.71,7.16,2.12,4.57,2.24,5.51
86,2.94,0.02,-7.11,-0.71,7.14,2.12,4.57,2.24,5.51
86,-1.51,0.76,-7.28,-0.95,7.38,2.12,4.57,2.24,5.51
86,-1.47,0.44,-7.76,-1.26,7.87,2.11,4.57,2.23,5.51
86,6.1,1.22,-8.59,-1.81,8.86,2.1,4.57,2.23,5.5
86,6.99,2.42,-9.09,-2.12,9.64,2.09,4.57,2.23,5.5
86,3.64,4.22,-9.5,-2.56,10.71,2.09,4.57,2.23,5.5
87,-0.96,5.91,-9.92,-2.81,11.88,2.08,4.58,2.23,5.5
87,0.27,6.59,-9.22,-2.36,11.58,2.07,4.59,2.23,5.5
87,5.87,8.91,-8.48,-2.03,12.47,2.07,4.59,2.23,5.5
87,8.43,9.57,-6.74,-1.57,11.8,2.07,4.59,2.23,5.5
87,5.64,9.4,-5.04,-1.17,10.72,2.07,4.59,2.22,5.51
87,0.15,8.69,-3.73,-0.77,9.49,2.06,4.6,2.22,5.51
87,0.4,8.66,-2.51,-0.62,9.04,2.06,4.61,2.22,5.52
87,0.94,9.37,-2.05,-0.73,10.19,2.06,4.64,2.22,5.54
88,2.47,10.03,-1.55,-0.31,10.15,2.06,4.65,2.22,5.55
88,-0.1,10.42,-1.11,-0.91,10.52,2.05,4.66,2.22,5.56
88,5.22,10.2,-0.65,-0.84,10.26,2.05,4.67,2.22,5.56
88,9.09,10.52,-2.27,-0.77,10.79,2.05,4.68,2.22,5.57
88,6.89,10.08,-3.12,-1.02,10.6,2.05,4.69,2.22,5.58
88,0.82,10.4,-4.08,-1.5,11.27,2.05,4.69,2.22,5.58
88,0.26,10.96,-4.91,-1.61,12.11,2.04,4.7,2.21,5.59
89,6.03,11.37,-5.84,-1.04,12.83,2.04,4.72,2.21,5.59
89,9.02,12.18,-6.39,-1.22,13.8,2.03,4.73,2.21,5.6
89,5.84,12.1,-5.32,-0.77,13.24,2.03,4.73,2.21,5.6
89,-0.25,12.23,-4.88,-0.44,13.17,2.03,4.73,2.21,5.6
89,1.34,12.47,-4.62,-0.35,13.3,2.03,4.74,2.21,5.61
89,7.26,13.32,-5.06,-0.93,14.28,2.02,4.75,2.21,5.62
89,9.44,13.49,-5.41,-0.95,14.57,2.02,4.77,2.21,5.63
89,5.59,12.91,-5.84,0.09,14.17,2.02,4.77,2.21,5.63
89,0.1,13.32,-5.65,-0.51,14.48,2,4.79,2.21,5.65
90,2.82,13.4,-5.41,-0.57,14.46,2,4.81,2.21,5.65
90,8.21,12.67,-5.47,-0.68,13.81,1.99,4.82,2.21,5.66
90,9.02,11.96,-4.71,-0.49,12.86,1.99,4.82,2.21,5.66
90,4.35,11.98,-4.25,-1.28,12.78,1.99,4.83,2.21,5.67
90,-0.12,12.54,-3.97,-2.56,13.4,1.99,4.84,2.2,5.68
90,3.12,12.01,-4.38,-2.94,13.11,1.99,4.84,2.2,5.68
90,9.39,11.86,-4.29,-2.96,12.96,1.99,4.84,2.2,5.68
90,9.78,12.35,-3.07,-3.12,13.1,1.98,4.86,2.2,5.69
91,3.27,13.23,-2.62,-3.23,13.86,1.98,4.87,2.2,5.7
91,-0.05,14.15,-2.4,-2.17,14.52,1.98,4.87,2.2,5.7
91,5.28,14.76,-2.31,-1.13,14.99,1.98,4.88,2.2,5.71
91,9.48,15.47,-1.85,0.07,15.58,1.98,4.9,2.2,5.72
91,8.02,16.59,-1.92,0.93,16.73,1.97,4.92,2.2,5.74
91,2.25,17.79,-2.31,1.57,18.01,1.97,4.92,2.2,5.74
91,0.21,17.57,-1.68,1.92,17.75,1.97,4.93,2.2,5.75
91,5.58,16.67,-1.44,2.28,16.88,1.97,4.95,2.2,5.77
91,9.81,16.23,-0.68,1.92,16.36,1.97,4.97,2.2,5.78
92,9.8,15.54,-0.52,1.57,15.63,1.97,4.97,2.2,5.78
92,3.11,14.59,-0.24,0.71,14.61,1.97,4.97,2.2,5.78
92,0.08,13.32,-0.13,-0.07,13.32,1.97,4.98,2.2,5.79
92,5.58,13.23,-1.05,-0.42,13.27,1.97,4.99,2.2,5.8
92,9.89,13.28,-1.74,-1.1,13.43,1.97,5.01,2.2,5.81
92,9.62,12.81,-2.59,-1.86,13.2,1.97,5.01,2.2,5.81
92,2.57,12.88,-3.38,-2.25,13.51,1.97,5.01,2.2,5.81
92,0.02,13.01,-4.16,-2.1,13.82,1.96,5.03,2.2,5.83
93,5.44,13.15,-5.06,-1.88,14.22,1.95,5.05,2.2,5.84
93,9.42,13.2,-5.76,-1.79,14.51,1.95,5.06,2.19,5.85
93,7.32,13.71,-6,-1.63,15.06,1.95,5.06,2.19,5.85
93,1.49,14.13,-6.26,-0.97,15.48,1.94,5.07,2.19,5.86
93,0.17,13.54,-6.3,-0.99,14.97,1.94,5.09,2.19,5.87
93,6.18,12.59,-6.56,-1.35,14.26,1.93,5.1,2.19,5.88
93,9.32,11.15,-7.13,-1.26,13.3,1.93,5.1,2.19,5.88
93,6.38,9.52,-8.09,-1.04,12.53,1.92,5.11,2.19,5.88
93,0.22,7.54,-9.27,-0.42,11.95,1.91,5.12,2.19,5.88
94,1.03,5.3,-10.68,0.09,11.92,1.9,5.12,2.19,5.89
94,6.32,3.76,-11.62,1.41,12.29,1.9,5.12,2.19,5.89
94,8.66,2.88,-12.3,2.94,12.97,1.9,5.12,2.19,5.89
94,6.26,2.46,-12.64,4.22,13.56,1.89,5.12,2.19,5.88
94,1.07,2.22,-12.58,5.59,13.94,1.88,5.13,2.2,5.88
94,0.61,2.1,-12.14,6.45,13.91,1.88,5.13,2.2,5.88
94,5.76,2.61,-11.77,7.31,14.1,1.88,5.13,2.2,5.88
94,8.39,2.56,-12.12,7.93,14.71,1.86,5.13,2.21,5.89
95,6.92,2.27,-12.67,8.46,15.4,1.85,5.13,2.22,5.89
95,1.63,2.73,-12.99,8.66,15.85,1.84,5.13,2.22,5.89
95,0.03,2.73,-12.99,9.04,16.06,1.84,5.13,2.22,5.89
95,5.18,2.88,-13.17,9.37,16.41,1.82,5.14,2.23,5.89
95,8.6,3.03,-13.04,9.81,16.59,1.81,5.14,2.24,5.89
95,8.4,3.49,-12.53,10.01,16.42,1.8,5.14,2.25,5.9
95,2.34,4.05,-11.79,10.52,16.31,1.8,5.14,2.25,5.9
95,0.17,3.37,-11.6,11.18,16.46,1.79,5.15,2.26,5.9
95,4.99,3.47,-11.68,11.14,16.51,1.78,5.15,2.28,5.9
96,8.43,3.1,-11.82,11,16.44,1.76,5.15,2.29,5.91
96,6.7,2.9,-12.21,10.8,16.56,1.76,5.15,2.29,5.91
96,1.47,2.71,-12.32,10.61,16.48,1.75,5.16,2.3,5.91
96,0.41,2.54,-12.75,10.08,16.45,1.74,5.16,2.31,5.91
96,5.53,2.71,-12.77,9.88,16.37,1.73,5.16,2.32,5.91
96,7.77,3.27,-12.86,9.61,16.39,1.73,5.16,2.32,5.91
96,5.73,3.32,-12.88,9.15,16.15,1.73,5.16,2.32,5.91
96,0.81,3.1,-12.97,9.54,16.4,1.71,5.16,2.33,5.92
97,0.57,3.29,-12.97,9.41,16.36,1.7,5.17,2.34,5.92
97,5.42,3.88,-12.75,10.08,16.71,1.69,5.17,2.35,5.92
97,7.98,4.29,-12.97,10.23,17.07,1.69,5.17,2.35,5.92
97,5.86,3.9,-12.77,10.67,17.1,1.67,5.18,2.36,5.93
97,0.64,4.15,-12.51,11.22,17.31,1.66,5.18,2.37,5.93
97,0.89,4.59,-12.51,10.85,17.18,1.65,5.18,2.38,5.94
97,5.86,4.86,-12.84,10.98,17.58,1.65,5.18,2.38,5.94
97,7.7,4.61,-13.21,10.34,17.4,1.64,5.19,2.39,5.94
97,4.74,4.81,-13.06,9.68,16.95,1.62,5.19,2.4,5.95
98,0.24,4.76,-13.39,8.84,16.73,1.61,5.2,2.41,5.95
98,1.67,4.83,-13.71,8.24,16.71,1.61,5.2,2.41,5.95
98,6.36,5.3,-13.63,7.47,16.42,1.6,5.2,2.41,5.95
98,7.57,6.05,-13.67,6.76,16.41,1.58,5.21,2.42,5.96
98,5.04,6.59,-13.56,6.72,16.5,1.57,5.22,2.43,5.96
98,-0.14,7.42,-13.63,6.61,16.86,1.57,5.22,2.43,5.96
98,1.4,8.13,-13.56,7.47,17.48,1.56,5.22,2.44,5.97
98,6.06,9.35,-13.49,8.22,18.36,1.54,5.23,2.44,5.98
99,8.39,9.74,-13.41,8.9,18.81,1.53,5.24,2.45,5.99
99,5.42,9.69,-13.15,9.92,19.11,1.53,5.24,2.45,5.99
99,0.57,9.93,-13.1,10.43,19.47,1.52,5.25,2.46,6
99,1.04,9.74,-12.91,11.09,19.61,1.5,5.26,2.47,6.01
99,6.21,10.22,-12.47,11.4,19.75,1.49,5.27,2.49,6.02
99,8.48,9.3,-12.3,11.78,19.4,1.49,5.27,2.49,6.02
99,4.7,8.66,-12.25,12.51,19.53,1.48,5.28,2.5,6.03
99,0.13,7.96,-12.43,12.66,19.44,1.47,5.29,2.51,6.04
99,1.94,7.27,-12.08,12.77,19.02,1.45,5.3,2.52,6.05
100,6.72,6.74,-11.97,12.9,18.84,1.45,5.3,2.52,6.05
100,7.89,5.83,-11.99,12.86,18.52,1.44,5.3,2.54,6.05
100,3.92,5.47,-11.95,12.9,18.41,1.43,5.31,2.55,6.06
100,0.01,5.03,-11.84,12.95,18.25,1.43,5.31,2.55,6.06
100,3.27,4.64,-11.38,13.21,18.04,1.42,5.31,2.56,6.07
100,8.63,4.37,-11.4,13.3,18.06,1.41,5.32,2.58,6.07
100,7.35,3.98,-11.27,13.43,17.98,1.41,5.32,2.58,6.07
100,1.46,3.56,-11.34,13.37,17.89,1.4,5.32,2.59,6.08
101,-0.05,3.49,-11.21,13.32,17.75,1.38,5.32,2.6,6.09
101,5.65,3.64,-11.14,13.28,17.71,1.38,5.32,2.6,6.09
101,8.44,3.86,-11.18,13.3,17.8,1.37,5.33,2.62,6.09
101,4.75,3.95,-11.42,13.37,18.02,1.36,5.33,2.63,6.1
101,0.08,4.54,-11.66,13.12,18.13,1.36,5.33,2.63,6.1
101,2.72,5.47,-11.73,13.17,18.46,1.35,5.34,2.64,6.11
101,8.49,6.15,-11.99,13.06,18.76,1.34,5.34,2.66,6.12
101,8.81,6.52,-12.32,12.62,18.8,1.34,5.34,2.66,6.12
102,2.3,6.83,-12.6,12.04,18.72,1.33,5.35,2.67,6.12
102,-0.17,7.39,-12.56,11.58,18.61,1.31,5.36,2.68,6.13
102,5.19,7.61,-12.47,11.93,18.86,1.3,5.37,2.69,6.14
102,8.3,7.54,-12.6,11.95,18.93,1.29,5.37,2.7,6.15
102,4.51,7.83,-12.69,11.71,18.96,1.29,5.37,2.7,6.15
102,0.01,8.2,-12.58,11.78,19.08,1.28,5.38,2.72,6.16
102,1.98,8.59,-12.45,11.91,19.25,1.26,5.39,2.73,6.17
102,7.82,8.79,-12.51,12.15,19.53,1.26,5.39,2.73,6.17
102,8.71,9.05,-12.64,11.75,19.49,1.25,5.4,2.74,6.18
103,3.04,9.22,-12.64,11.49,19.42,1.24,5.41,2.75,6.19
103,-0.1,9.42,-12.49,11.58,19.46,1.24,5.41,2.75,6.19
103,4.94,9.81,-12.43,11.53,19.59,1.23,5.42,2.76,6.2
103,8.79,10.01,-12.49,11.58,19.75,1.21,5.43,2.77,6.22
103,5.81,10.05,-12.49,11.49,19.73,1.2,5.44,2.78,6.23
103,-0.18,9.86,-12.49,11.27,19.5,1.19,5.45,2.8,6.24
103,1.91,9.71,-12.56,10.89,19.25,1.19,5.45,2.8,6.24
103,8.04,9.35,-12.75,10.76,19.13,1.17,5.46,2.81,6.25
104,8.84,9,-13.12,10.87,19.27,1.16,5.47,2.82,6.26
104,2.59,8.79,-13.17,10.65,19.08,1.16,5.47,2.82,6.26
104,0.18,8.79,-13.12,10.56,19,1.15,5.48,2.83,6.27
104,4.74,8.93,-12.93,10.85,19.09,1.14,5.48,2.84,6.28
104,8.25,8.93,-12.75,11.36,19.27,1.12,5.49,2.85,6.29
104,5.58,8.88,-12.47,11.53,19.17,1.11,5.5,2.86,6.3
104,-0.11,8.66,-12.21,11.56,18.91,1.11,5.5,2.86,6.3
104,1.62,8.69,-12.06,12.06,19.14,1.1,5.51,2.87,6.31
104,6.9,8.15,-11.62,12.2,18.71,1.09,5.52,2.89,6.32
105,8.49,8.3,-12.01,12.11,18.97,1.09,5.52,2.89,6.32
105,3.54,7.56,-11.82,12.48,18.78,1.08,5.53,2.9,6.33
105,0.21,6.59,-11.79,13.19,18.88,1.06,5.53,2.91,6.34
105,4.41,5.59,-12.03,13.06,18.62,1.06,5.53,2.91,6.34
105,8.55,4.61,-12.23,12.51,18.09,1.05,5.54,2.92,6.35
105,7.74,4.86,-12.84,11.98,18.22,1.04,5.54,2.94,6.36
105,1.08,3.88,-12.82,11.42,17.6,1.04,5.54,2.94,6.36
105,1,4.44,-13.1,10.23,17.21,1.01,5.55,2.96,6.37
106,7.55,4.98,-13.39,8.71,16.73,1,5.56,2.97,6.38
106,9.57,5.54,-13.45,8.26,16.73,1,5.56,2.97,6.38
106,5.03,6.17,-13.45,8.22,16.93,0.99,5.56,2.97,6.38
106,0.44,5.98,-13.41,8.51,16.97,0.97,5.57,2.98,6.39
106,3.09,6.3,-13.34,9.1,17.33,0.97,5.57,2.98,6.39
106,8.19,5.95,-13.54,9.52,17.59,0.96,5.57,2.99,6.4
106,8.94,6.03,-13.71,9.92,17.97,0.94,5.58,3,6.41
106,3.95,6.03,-13.63,10.1,18,0.94,5.58,3,6.41
107,0.57,5.66,-13.71,10.14,17.97,0.93,5.59,3.01,6.41
107,4.06,5.32,-13.8,10.08,17.9,0.92,5.59,3.02,6.42
107,9.27,5.22,-13.91,9.85,17.83,0.92,5.59,3.02,6.42
107,7.44,5.44,-13.91,9.94,17.94,0.9,5.6,3.03,6.43
107,2.14,5.32,-13.71,10.19,17.89,0.89,5.6,3.04,6.44
107,0.38,5.32,-13.58,10.3,17.85,0.89,5.6,3.04,6.44
107,5.62,5.42,-13.63,10.38,17.97,0.88,5.61,3.05,6.44
107,8.73,5.37,-13.56,10.38,17.9,0.86,5.61,3.06,6.45
107,5.07,5.08,-13.41,10.32,17.66,0.86,5.61,3.06,6.45
108,0.04,4.69,-13.39,10.25,17.5,0.85,5.62,3.07,6.46
108,2.45,4.49,-13.41,10.12,17.39,0.84,5.62,3.08,6.47
108,7.8,4.37,-13.43,10.1,17.36,0.84,5.62,3.08,6.47
108,9.03,4.2,-13.28,10.08,17.19,0.82,5.63,3.09,6.47
108,3.17,4.1,-13.3,10.19,17.25,0.81,5.63,3.1,6.48